store_id,item_id,date,week,demand_qty,sales_qty,lost_sales_qty,sales_amount
STR_W01,2840016014,2024-01-05,2024-W01,6.0,6.0,0.0,29.94
STR_W01,4900005010,2024-01-05,2024-W01,6.0,6.0,0.0,11.94
STR_E01,1200080994,2024-01-06,2024-W01,8.0,8.0,0.0,63.92
STR_E01,2840016014,2024-01-06,2024-W01,8.0,8.0,0.0,39.92
STR_E01,4900005010,2024-01-06,2024-W01,10.0,10.0,0.0,19.9
STR_E02,1200080994,2024-01-06,2024-W01,7.0,7.0,0.0,55.93
STR_E02,2840016014,2024-01-06,2024-W01,6.0,6.0,0.0,29.94
STR_E02,4900005010,2024-01-06,2024-W01,9.0,9.0,0.0,17.91
STR_W01,1200080994,2024-01-06,2024-W01,8.0,8.0,0.0,63.92
STR_W01,2840016014,2024-01-06,2024-W01,8.0,8.0,0.0,39.92
STR_W01,4900005010,2024-01-06,2024-W01,8.0,8.0,0.0,15.92
STR_E01,1200080994,2024-01-07,2024-W01,8.0,8.0,0.0,63.92
STR_E01,2840016014,2024-01-07,2024-W01,9.0,9.0,0.0,44.910000000000004
STR_E01,4900005010,2024-01-07,2024-W01,8.0,8.0,0.0,15.92
STR_E02,1200080994,2024-01-07,2024-W01,9.0,9.0,0.0,71.91
STR_E02,2840016014,2024-01-07,2024-W01,11.0,11.0,0.0,54.89
STR_E02,4900005010,2024-01-07,2024-W01,10.0,10.0,0.0,19.9
STR_W01,1200080994,2024-01-07,2024-W01,9.0,9.0,0.0,71.91
STR_W01,2840016014,2024-01-07,2024-W01,9.0,9.0,0.0,44.910000000000004
STR_W01,4900005010,2024-01-07,2024-W01,8.0,8.0,0.0,15.92
STR_E01,1200080994,2024-01-08,2024-W02,9.0,9.0,0.0,71.91
STR_E01,2840016014,2024-01-08,2024-W02,9.0,9.0,0.0,44.910000000000004
STR_E01,4900005010,2024-01-08,2024-W02,5.0,5.0,0.0,9.95
STR_E02,1200080994,2024-01-08,2024-W02,11.0,11.0,0.0,87.89
STR_E02,2840016014,2024-01-08,2024-W02,11.0,11.0,0.0,54.89
STR_E02,4900005010,2024-01-08,2024-W02,8.0,8.0,0.0,15.92
STR_W01,1200080994,2024-01-08,2024-W02,7.0,7.0,0.0,55.93
STR_W01,2840016014,2024-01-08,2024-W02,8.0,8.0,0.0,39.92
STR_W01,4900005010,2024-01-08,2024-W02,10.0,10.0,0.0,19.9
STR_E01,1200080994,2024-01-09,2024-W02,9.0,9.0,0.0,71.91
STR_E01,2840016014,2024-01-09,2024-W02,12.0,12.0,0.0,59.88
STR_E01,4900005010,2024-01-09,2024-W02,6.0,6.0,0.0,11.94
STR_E02,1200080994,2024-01-09,2024-W02,9.0,9.0,0.0,71.91
STR_E02,2840016014,2024-01-09,2024-W02,12.0,12.0,0.0,59.88
STR_E02,4900005010,2024-01-09,2024-W02,7.0,7.0,0.0,13.93
STR_W01,1200080994,2024-01-09,2024-W02,7.0,7.0,0.0,55.93
STR_W01,2840016014,2024-01-09,2024-W02,8.0,8.0,0.0,39.92
STR_W01,4900005010,2024-01-09,2024-W02,9.0,9.0,0.0,17.91
STR_E01,1200080994,2024-01-10,2024-W02,8.0,8.0,0.0,63.92
STR_E01,2840016014,2024-01-10,2024-W02,8.0,8.0,0.0,39.92
STR_E01,4900005010,2024-01-10,2024-W02,10.0,10.0,0.0,19.9
STR_E02,1200080994,2024-01-10,2024-W02,6.0,6.0,0.0,47.94
STR_E02,2840016014,2024-01-10,2024-W02,8.0,8.0,0.0,39.92
STR_E02,4900005010,2024-01-10,2024-W02,7.0,7.0,0.0,13.93
STR_W01,1200080994,2024-01-10,2024-W02,8.0,8.0,0.0,63.92
STR_W01,2840016014,2024-01-10,2024-W02,9.0,9.0,0.0,44.910000000000004
STR_W01,4900005010,2024-01-10,2024-W02,11.0,11.0,0.0,21.89
STR_E01,1200080994,2024-01-11,2024-W02,8.0,8.0,0.0,63.92
STR_E01,2840016014,2024-01-11,2024-W02,9.0,9.0,0.0,44.910000000000004
STR_E01,4900005010,2024-01-11,2024-W02,9.0,9.0,0.0,17.91
STR_E02,1200080994,2024-01-11,2024-W02,7.0,7.0,0.0,55.93
STR_E02,2840016014,2024-01-11,2024-W02,11.0,11.0,0.0,54.89
STR_E02,4900005010,2024-01-11,2024-W02,8.0,8.0,0.0,15.92
STR_W01,1200080994,2024-01-11,2024-W02,8.0,8.0,0.0,63.92
STR_W01,2840016014,2024-01-11,2024-W02,9.0,9.0,0.0,44.910000000000004
STR_W01,4900005010,2024-01-11,2024-W02,10.0,10.0,0.0,19.9
STR_E01,1200080994,2024-01-12,2024-W02,9.0,9.0,0.0,71.91
STR_E01,2840016014,2024-01-12,2024-W02,9.0,9.0,0.0,44.910000000000004
STR_E01,4900005010,2024-01-12,2024-W02,8.0,8.0,0.0,15.92
STR_E02,1200080994,2024-01-12,2024-W02,11.0,11.0,0.0,87.89
STR_E02,2840016014,2024-01-12,2024-W02,10.0,10.0,0.0,49.900000000000006
STR_E02,4900005010,2024-01-12,2024-W02,8.0,8.0,0.0,15.92
STR_W01,1200080994,2024-01-12,2024-W02,9.0,9.0,0.0,71.91
STR_W01,2840016014,2024-01-12,2024-W02,10.0,10.0,0.0,49.900000000000006
STR_W01,4900005010,2024-01-12,2024-W02,9.0,9.0,0.0,17.91
STR_E01,1200080994,2024-01-13,2024-W02,7.0,7.0,0.0,55.93
STR_E01,2840016014,2024-01-13,2024-W02,9.0,9.0,0.0,44.910000000000004
STR_E01,4900005010,2024-01-13,2024-W02,8.0,8.0,0.0,15.92
STR_E02,1200080994,2024-01-13,2024-W02,10.0,10.0,0.0,79.9
STR_E02,2840016014,2024-01-13,2024-W02,7.0,7.0,0.0,34.93
STR_E02,4900005010,2024-01-13,2024-W02,13.0,13.0,0.0,25.87
STR_W01,1200080994,2024-01-13,2024-W02,9.0,9.0,0.0,71.91
STR_W01,2840016014,2024-01-13,2024-W02,8.0,8.0,0.0,39.92
STR_W01,4900005010,2024-01-13,2024-W02,8.0,8.0,0.0,15.92
STR_E01,1200080994,2024-01-14,2024-W02,10.0,10.0,0.0,79.9
STR_E01,2840016014,2024-01-14,2024-W02,10.0,10.0,0.0,49.900000000000006
STR_E01,4900005010,2024-01-14,2024-W02,12.0,12.0,0.0,23.88
STR_E02,1200080994,2024-01-14,2024-W02,9.0,9.0,0.0,71.91
STR_E02,2840016014,2024-01-14,2024-W02,9.0,9.0,0.0,44.910000000000004
STR_E02,4900005010,2024-01-14,2024-W02,7.0,7.0,0.0,13.93
STR_W01,1200080994,2024-01-14,2024-W02,10.0,10.0,0.0,79.9
STR_W01,2840016014,2024-01-14,2024-W02,8.0,8.0,0.0,39.92
STR_W01,4900005010,2024-01-14,2024-W02,8.0,8.0,0.0,15.92
STR_E01,1200080994,2024-01-15,2024-W03,7.0,7.0,0.0,55.93
STR_E01,2840016014,2024-01-15,2024-W03,10.0,10.0,0.0,49.900000000000006
STR_E01,4900005010,2024-01-15,2024-W03,7.0,7.0,0.0,13.93
STR_E02,1200080994,2024-01-15,2024-W03,8.0,8.0,0.0,63.92
STR_E02,2840016014,2024-01-15,2024-W03,8.0,8.0,0.0,39.92
STR_E02,4900005010,2024-01-15,2024-W03,8.0,8.0,0.0,15.92
STR_W01,1200080994,2024-01-15,2024-W03,9.0,9.0,0.0,71.91
STR_W01,2840016014,2024-01-15,2024-W03,8.0,8.0,0.0,39.92
STR_W01,4900005010,2024-01-15,2024-W03,10.0,10.0,0.0,19.9
STR_E01,1200080994,2024-01-16,2024-W03,9.0,9.0,0.0,71.91
STR_E01,2840016014,2024-01-16,2024-W03,9.0,9.0,0.0,44.910000000000004
STR_E01,4900005010,2024-01-16,2024-W03,9.0,9.0,0.0,17.91
STR_E02,1200080994,2024-01-16,2024-W03,9.0,9.0,0.0,71.91
STR_E02,2840016014,2024-01-16,2024-W03,10.0,10.0,0.0,49.900000000000006
STR_E02,4900005010,2024-01-16,2024-W03,12.0,12.0,0.0,23.88
STR_W01,1200080994,2024-01-16,2024-W03,9.0,9.0,0.0,71.91
STR_W01,2840016014,2024-01-16,2024-W03,9.0,9.0,0.0,44.910000000000004
STR_W01,4900005010,2024-01-16,2024-W03,12.0,12.0,0.0,23.88
STR_E01,1200080994,2024-01-17,2024-W03,8.0,8.0,0.0,63.92
STR_E01,2840016014,2024-01-17,2024-W03,8.0,8.0,0.0,39.92
STR_E01,4900005010,2024-01-17,2024-W03,11.0,11.0,0.0,21.89
STR_E02,1200080994,2024-01-17,2024-W03,12.0,12.0,0.0,95.88
STR_E02,2840016014,2024-01-17,2024-W03,8.0,8.0,0.0,39.92
STR_E02,4900005010,2024-01-17,2024-W03,8.0,8.0,0.0,15.92
STR_W01,1200080994,2024-01-17,2024-W03,9.0,9.0,0.0,71.91
STR_W01,2840016014,2024-01-17,2024-W03,10.0,10.0,0.0,49.900000000000006
STR_W01,4900005010,2024-01-17,2024-W03,8.0,8.0,0.0,15.92
STR_E01,1200080994,2024-01-18,2024-W03,7.0,7.0,0.0,55.93
STR_E01,2840016014,2024-01-18,2024-W03,7.0,7.0,0.0,34.93
STR_E01,4900005010,2024-01-18,2024-W03,9.0,9.0,0.0,17.91
STR_E02,1200080994,2024-01-18,2024-W03,8.0,8.0,0.0,63.92
STR_E02,2840016014,2024-01-18,2024-W03,11.0,11.0,0.0,54.89
STR_E02,4900005010,2024-01-18,2024-W03,9.0,9.0,0.0,17.91
STR_W01,1200080994,2024-01-18,2024-W03,11.0,11.0,0.0,87.89
STR_W01,2840016014,2024-01-18,2024-W03,8.0,8.0,0.0,39.92
STR_W01,4900005010,2024-01-18,2024-W03,7.0,7.0,0.0,13.93
STR_E01,1200080994,2024-01-19,2024-W03,7.0,7.0,0.0,55.93
STR_E01,2840016014,2024-01-19,2024-W03,10.0,10.0,0.0,49.900000000000006
STR_E01,4900005010,2024-01-19,2024-W03,11.0,11.0,0.0,21.89
STR_E02,1200080994,2024-01-19,2024-W03,7.0,7.0,0.0,55.93
STR_E02,2840016014,2024-01-19,2024-W03,9.0,9.0,0.0,44.910000000000004
STR_E02,4900005010,2024-01-19,2024-W03,10.0,10.0,0.0,19.9
STR_W01,1200080994,2024-01-19,2024-W03,8.0,8.0,0.0,63.92
STR_W01,2840016014,2024-01-19,2024-W03,7.0,7.0,0.0,34.93
STR_W01,4900005010,2024-01-19,2024-W03,10.0,10.0,0.0,19.9
STR_E01,1200080994,2024-01-20,2024-W03,8.0,8.0,0.0,63.92
STR_E01,2840016014,2024-01-20,2024-W03,11.0,11.0,0.0,54.89
STR_E01,4900005010,2024-01-20,2024-W03,8.0,8.0,0.0,15.92
STR_E02,1200080994,2024-01-20,2024-W03,11.0,11.0,0.0,87.89
STR_E02,2840016014,2024-01-20,2024-W03,11.0,11.0,0.0,54.89
STR_E02,4900005010,2024-01-20,2024-W03,8.0,8.0,0.0,15.92
STR_W01,1200080994,2024-01-20,2024-W03,7.0,7.0,0.0,55.93
STR_W01,2840016014,2024-01-20,2024-W03,9.0,9.0,0.0,44.910000000000004
STR_W01,4900005010,2024-01-20,2024-W03,9.0,9.0,0.0,17.91
STR_E01,1200080994,2024-01-21,2024-W03,7.0,7.0,0.0,55.93
STR_E01,2840016014,2024-01-21,2024-W03,9.0,9.0,0.0,44.910000000000004
STR_E01,4900005010,2024-01-21,2024-W03,8.0,8.0,0.0,15.92
STR_E02,1200080994,2024-01-21,2024-W03,9.0,9.0,0.0,71.91
STR_E02,2840016014,2024-01-21,2024-W03,9.0,9.0,0.0,44.910000000000004
STR_E02,4900005010,2024-01-21,2024-W03,8.0,8.0,0.0,15.92
STR_W01,1200080994,2024-01-21,2024-W03,10.0,10.0,0.0,79.9
STR_W01,2840016014,2024-01-21,2024-W03,10.0,10.0,0.0,49.900000000000006
STR_W01,4900005010,2024-01-21,2024-W03,8.0,8.0,0.0,15.92
STR_E01,1200080994,2024-01-22,2024-W04,9.0,9.0,0.0,71.91
STR_E01,2840016014,2024-01-22,2024-W04,10.0,10.0,0.0,49.900000000000006
STR_E01,4900005010,2024-01-22,2024-W04,11.0,11.0,0.0,21.89
STR_E02,1200080994,2024-01-22,2024-W04,9.0,9.0,0.0,71.91
STR_E02,2840016014,2024-01-22,2024-W04,8.0,8.0,0.0,39.92
STR_E02,4900005010,2024-01-22,2024-W04,9.0,9.0,0.0,17.91
STR_W01,1200080994,2024-01-22,2024-W04,7.0,7.0,0.0,55.93
STR_W01,2840016014,2024-01-22,2024-W04,12.0,12.0,0.0,59.88
STR_W01,4900005010,2024-01-22,2024-W04,10.0,10.0,0.0,19.9
STR_E01,1200080994,2024-01-23,2024-W04,8.0,8.0,0.0,63.92
STR_E01,2840016014,2024-01-23,2024-W04,8.0,8.0,0.0,39.92
STR_E01,4900005010,2024-01-23,2024-W04,8.0,8.0,0.0,15.92
STR_E02,1200080994,2024-01-23,2024-W04,10.0,10.0,0.0,79.9
STR_E02,2840016014,2024-01-23,2024-W04,7.0,7.0,0.0,34.93
STR_E02,4900005010,2024-01-23,2024-W04,9.0,9.0,0.0,17.91
STR_W01,1200080994,2024-01-23,2024-W04,9.0,9.0,0.0,71.91
STR_W01,2840016014,2024-01-23,2024-W04,8.0,8.0,0.0,39.92
STR_W01,4900005010,2024-01-23,2024-W04,9.0,9.0,0.0,17.91
STR_E01,1200080994,2024-01-24,2024-W04,7.0,7.0,0.0,55.93
STR_E01,2840016014,2024-01-24,2024-W04,8.0,8.0,0.0,39.92
STR_E01,4900005010,2024-01-24,2024-W04,9.0,9.0,0.0,17.91
STR_E02,1200080994,2024-01-24,2024-W04,11.0,11.0,0.0,87.89
STR_E02,2840016014,2024-01-24,2024-W04,7.0,7.0,0.0,34.93
STR_E02,4900005010,2024-01-24,2024-W04,7.0,7.0,0.0,13.93
STR_W01,1200080994,2024-01-24,2024-W04,8.0,8.0,0.0,63.92
STR_W01,2840016014,2024-01-24,2024-W04,12.0,12.0,0.0,59.88
STR_W01,4900005010,2024-01-24,2024-W04,9.0,9.0,0.0,17.91
STR_E01,1200080994,2024-01-25,2024-W04,9.0,9.0,0.0,71.91
STR_E01,2840016014,2024-01-25,2024-W04,8.0,8.0,0.0,39.92
STR_E01,4900005010,2024-01-25,2024-W04,8.0,8.0,0.0,15.92
STR_E02,1200080994,2024-01-25,2024-W04,8.0,8.0,0.0,63.92
STR_E02,2840016014,2024-01-25,2024-W04,8.0,8.0,0.0,39.92
STR_E02,4900005010,2024-01-25,2024-W04,10.0,10.0,0.0,19.9
STR_W01,1200080994,2024-01-25,2024-W04,11.0,11.0,0.0,87.89
STR_W01,2840016014,2024-01-25,2024-W04,9.0,9.0,0.0,44.910000000000004
STR_W01,4900005010,2024-01-25,2024-W04,7.0,7.0,0.0,13.93
STR_E01,1200080994,2024-01-26,2024-W04,8.0,8.0,0.0,63.92
STR_E01,2840016014,2024-01-26,2024-W04,9.0,9.0,0.0,44.910000000000004
STR_E01,4900005010,2024-01-26,2024-W04,10.0,10.0,0.0,19.9
STR_E02,1200080994,2024-01-26,2024-W04,10.0,10.0,0.0,79.9
STR_E02,2840016014,2024-01-26,2024-W04,7.0,7.0,0.0,34.93
STR_E02,4900005010,2024-01-26,2024-W04,7.0,7.0,0.0,13.93
STR_W01,1200080994,2024-01-26,2024-W04,9.0,9.0,0.0,71.91
STR_W01,2840016014,2024-01-26,2024-W04,8.0,8.0,0.0,39.92
STR_W01,4900005010,2024-01-26,2024-W04,9.0,9.0,0.0,17.91
STR_E01,1200080994,2024-01-27,2024-W04,11.0,11.0,0.0,87.89
STR_E01,2840016014,2024-01-27,2024-W04,10.0,10.0,0.0,49.900000000000006
STR_E01,4900005010,2024-01-27,2024-W04,9.0,9.0,0.0,17.91
STR_E02,1200080994,2024-01-27,2024-W04,8.0,8.0,0.0,63.92
STR_E02,2840016014,2024-01-27,2024-W04,8.0,8.0,0.0,39.92
STR_E02,4900005010,2024-01-27,2024-W04,9.0,9.0,0.0,17.91
STR_W01,1200080994,2024-01-27,2024-W04,11.0,11.0,0.0,87.89
STR_W01,2840016014,2024-01-27,2024-W04,9.0,9.0,0.0,44.910000000000004
STR_W01,4900005010,2024-01-27,2024-W04,8.0,8.0,0.0,15.92
STR_E01,1200080994,2024-01-28,2024-W04,38.0,38.0,0.0,303.62
STR_E01,2840016014,2024-01-28,2024-W04,24.0,24.0,0.0,119.76
STR_E01,4900005010,2024-01-28,2024-W04,23.0,23.0,0.0,45.77
STR_E02,1200080994,2024-01-28,2024-W04,39.0,39.0,0.0,311.61
STR_E02,2840016014,2024-01-28,2024-W04,18.0,18.0,0.0,89.82000000000001
STR_E02,4900005010,2024-01-28,2024-W04,33.0,33.0,0.0,65.67
STR_W01,1200080994,2024-01-28,2024-W04,39.0,39.0,0.0,311.61
STR_W01,2840016014,2024-01-28,2024-W04,21.0,21.0,0.0,104.79
STR_W01,4900005010,2024-01-28,2024-W04,32.0,32.0,0.0,63.68
STR_E01,1200080994,2024-01-29,2024-W05,35.0,35.0,0.0,279.65000000000003
STR_E01,2840016014,2024-01-29,2024-W05,15.0,15.0,0.0,74.85000000000001
STR_E01,4900005010,2024-01-29,2024-W05,28.0,28.0,0.0,55.72
STR_E02,1200080994,2024-01-29,2024-W05,33.0,33.0,0.0,263.67
STR_E02,2840016014,2024-01-29,2024-W05,24.0,24.0,0.0,119.76
STR_E02,4900005010,2024-01-29,2024-W05,33.0,33.0,0.0,65.67
STR_W01,1200080994,2024-01-29,2024-W05,34.0,34.0,0.0,271.66
STR_W01,2840016014,2024-01-29,2024-W05,18.0,18.0,0.0,89.82000000000001
STR_W01,4900005010,2024-01-29,2024-W05,27.0,27.0,0.0,53.73
STR_E01,1200080994,2024-01-30,2024-W05,35.0,8.0,27.0,63.92
STR_E01,2840016014,2024-01-30,2024-W05,25.0,25.0,0.0,124.75
STR_E01,4900005010,2024-01-30,2024-W05,27.0,27.0,0.0,53.73
STR_E02,1200080994,2024-01-30,2024-W05,39.0,39.0,0.0,311.61
STR_E02,2840016014,2024-01-30,2024-W05,21.0,21.0,0.0,104.79
STR_E02,4900005010,2024-01-30,2024-W05,31.0,31.0,0.0,61.69
STR_W01,1200080994,2024-01-30,2024-W05,33.0,33.0,0.0,263.67
STR_W01,2840016014,2024-01-30,2024-W05,19.0,19.0,0.0,94.81
STR_W01,4900005010,2024-01-30,2024-W05,29.0,29.0,0.0,57.71
STR_E01,1200080994,2024-01-31,2024-W05,30.0,30.0,0.0,239.70000000000002
STR_E01,2840016014,2024-01-31,2024-W05,20.0,20.0,0.0,99.80000000000001
STR_E01,4900005010,2024-01-31,2024-W05,25.0,25.0,0.0,49.75
STR_E02,1200080994,2024-01-31,2024-W05,33.0,33.0,0.0,263.67
STR_E02,2840016014,2024-01-31,2024-W05,21.0,21.0,0.0,104.79
STR_E02,4900005010,2024-01-31,2024-W05,30.0,30.0,0.0,59.7
STR_W01,1200080994,2024-01-31,2024-W05,32.0,32.0,0.0,255.68
STR_W01,2840016014,2024-01-31,2024-W05,20.0,20.0,0.0,99.80000000000001
STR_W01,4900005010,2024-01-31,2024-W05,26.0,26.0,0.0,51.74
STR_E01,1200080994,2024-02-01,2024-W05,30.0,30.0,0.0,239.70000000000002
STR_E01,2840016014,2024-02-01,2024-W05,19.0,19.0,0.0,94.81
STR_E01,4900005010,2024-02-01,2024-W05,32.0,32.0,0.0,63.68
STR_E02,1200080994,2024-02-01,2024-W05,41.0,41.0,0.0,327.59000000000003
STR_E02,2840016014,2024-02-01,2024-W05,22.0,22.0,0.0,109.78
STR_E02,4900005010,2024-02-01,2024-W05,25.0,25.0,0.0,49.75
STR_W01,1200080994,2024-02-01,2024-W05,41.0,41.0,0.0,327.59000000000003
STR_W01,2840016014,2024-02-01,2024-W05,16.0,16.0,0.0,79.84
STR_W01,4900005010,2024-02-01,2024-W05,34.0,34.0,0.0,67.66
STR_E01,1200080994,2024-02-02,2024-W05,37.0,37.0,0.0,295.63
STR_E01,2840016014,2024-02-02,2024-W05,27.0,27.0,0.0,134.73000000000002
STR_E01,4900005010,2024-02-02,2024-W05,31.0,31.0,0.0,61.69
STR_E02,1200080994,2024-02-02,2024-W05,38.0,38.0,0.0,303.62
STR_E02,2840016014,2024-02-02,2024-W05,21.0,21.0,0.0,104.79
STR_E02,4900005010,2024-02-02,2024-W05,25.0,25.0,0.0,49.75
STR_W01,1200080994,2024-02-02,2024-W05,32.0,32.0,0.0,255.68
STR_W01,2840016014,2024-02-02,2024-W05,25.0,25.0,0.0,124.75
STR_W01,4900005010,2024-02-02,2024-W05,36.0,36.0,0.0,71.64
STR_E01,1200080994,2024-02-03,2024-W05,30.0,30.0,0.0,239.70000000000002
STR_E01,2840016014,2024-02-03,2024-W05,21.0,21.0,0.0,104.79
STR_E01,4900005010,2024-02-03,2024-W05,28.0,28.0,0.0,55.72
STR_E02,1200080994,2024-02-03,2024-W05,39.0,39.0,0.0,311.61
STR_E02,2840016014,2024-02-03,2024-W05,23.0,23.0,0.0,114.77000000000001
STR_E02,4900005010,2024-02-03,2024-W05,34.0,34.0,0.0,67.66
STR_W01,1200080994,2024-02-03,2024-W05,32.0,32.0,0.0,255.68
STR_W01,2840016014,2024-02-03,2024-W05,18.0,18.0,0.0,89.82000000000001
STR_W01,4900005010,2024-02-03,2024-W05,30.0,30.0,0.0,59.7
STR_E01,1200080994,2024-02-04,2024-W05,28.0,28.0,0.0,223.72
STR_E01,2840016014,2024-02-04,2024-W05,22.0,22.0,0.0,109.78
STR_E01,4900005010,2024-02-04,2024-W05,24.0,24.0,0.0,47.76
STR_E02,1200080994,2024-02-04,2024-W05,29.0,29.0,0.0,231.71
STR_E02,2840016014,2024-02-04,2024-W05,19.0,19.0,0.0,94.81
STR_E02,4900005010,2024-02-04,2024-W05,25.0,25.0,0.0,49.75
STR_W01,1200080994,2024-02-04,2024-W05,28.0,28.0,0.0,223.72
STR_W01,2840016014,2024-02-04,2024-W05,20.0,20.0,0.0,99.80000000000001
STR_W01,4900005010,2024-02-04,2024-W05,25.0,25.0,0.0,49.75
STR_E01,1200080994,2024-02-05,2024-W06,27.0,27.0,0.0,215.73000000000002
STR_E01,2840016014,2024-02-05,2024-W06,12.0,12.0,0.0,59.88
STR_E01,4900005010,2024-02-05,2024-W06,17.0,17.0,0.0,33.83
STR_E02,1200080994,2024-02-05,2024-W06,31.0,7.0,24.0,55.93
STR_E02,2840016014,2024-02-05,2024-W06,16.0,16.0,0.0,79.84
STR_E02,4900005010,2024-02-05,2024-W06,20.0,20.0,0.0,39.8
STR_W01,1200080994,2024-02-05,2024-W06,24.0,24.0,0.0,191.76
STR_W01,2840016014,2024-02-05,2024-W06,18.0,18.0,0.0,89.82000000000001
STR_W01,4900005010,2024-02-05,2024-W06,19.0,19.0,0.0,37.81
STR_E01,1200080994,2024-02-06,2024-W06,18.0,18.0,0.0,143.82
STR_E01,2840016014,2024-02-06,2024-W06,12.0,12.0,0.0,59.88
STR_E01,4900005010,2024-02-06,2024-W06,23.0,23.0,0.0,45.77
STR_E02,1200080994,2024-02-06,2024-W06,20.0,0.0,20.0,0.0
STR_E02,2840016014,2024-02-06,2024-W06,10.0,10.0,0.0,49.900000000000006
STR_E02,4900005010,2024-02-06,2024-W06,21.0,21.0,0.0,41.79
STR_W01,1200080994,2024-02-06,2024-W06,23.0,3.0,20.0,23.97
STR_W01,2840016014,2024-02-06,2024-W06,11.0,11.0,0.0,54.89
STR_W01,4900005010,2024-02-06,2024-W06,22.0,17.0,5.0,33.83
STR_E01,1200080994,2024-02-07,2024-W06,17.0,10.0,7.0,79.9
STR_E01,2840016014,2024-02-07,2024-W06,12.0,12.0,0.0,59.88
STR_E01,4900005010,2024-02-07,2024-W06,13.0,0.0,13.0,0.0
STR_E02,1200080994,2024-02-07,2024-W06,16.0,16.0,0.0,127.84
STR_E02,2840016014,2024-02-07,2024-W06,8.0,8.0,0.0,39.92
STR_E02,4900005010,2024-02-07,2024-W06,11.0,11.0,0.0,21.89
STR_W01,1200080994,2024-02-07,2024-W06,17.0,17.0,0.0,135.83
STR_W01,2840016014,2024-02-07,2024-W06,7.0,7.0,0.0,34.93
STR_W01,4900005010,2024-02-07,2024-W06,17.0,17.0,0.0,33.83
