store_id,item_id,date,week,on_hand_qty,on_order_qty,inventory_status,woc
STR_W01,2840016014,2024-01-04,2024-W01,111.0,0.0,AVAILABLE,1.38
STR_W01,4900005010,2024-01-04,2024-W01,156.0,0.0,AVAILABLE,1.54
STR_E01,1200080994,2024-01-05,2024-W01,176.0,0.0,AVAILABLE,1.41
STR_E01,2840016014,2024-01-05,2024-W01,257.0,0.0,AVAILABLE,3.6
STR_E01,4900005010,2024-01-05,2024-W01,143.0,0.0,AVAILABLE,1.6
STR_E02,1200080994,2024-01-05,2024-W01,199.0,0.0,AVAILABLE,1.87
STR_E02,2840016014,2024-01-05,2024-W01,105.0,0.0,AVAILABLE,1.5
STR_E02,4900005010,2024-01-05,2024-W01,144.0,0.0,AVAILABLE,1.51
STR_W01,1200080994,2024-01-05,2024-W01,190.0,0.0,AVAILABLE,1.7
STR_W01,2840016014,2024-01-05,2024-W01,104.0,0.0,AVAILABLE,1.4
STR_W01,4900005010,2024-01-05,2024-W01,146.0,0.0,AVAILABLE,1.53
STR_E01,1200080994,2024-01-06,2024-W01,161.0,0.0,AVAILABLE,1.33
STR_E01,2840016014,2024-01-06,2024-W01,247.0,0.0,AVAILABLE,3.47
STR_E01,4900005010,2024-01-06,2024-W01,127.0,0.0,AVAILABLE,1.36
STR_E02,1200080994,2024-01-06,2024-W01,186.0,0.0,AVAILABLE,1.79
STR_E02,2840016014,2024-01-06,2024-W01,97.0,0.0,AVAILABLE,1.43
STR_E02,4900005010,2024-01-06,2024-W01,129.0,0.0,AVAILABLE,1.33
STR_W01,1200080994,2024-01-06,2024-W01,173.0,0.0,AVAILABLE,1.53
STR_W01,2840016014,2024-01-06,2024-W01,94.0,0.0,AVAILABLE,1.28
STR_W01,4900005010,2024-01-06,2024-W01,134.0,0.0,AVAILABLE,1.44
STR_E01,1200080994,2024-01-07,2024-W01,145.0,0.0,AVAILABLE,1.21
STR_E01,2840016014,2024-01-07,2024-W01,236.0,0.0,AVAILABLE,3.28
STR_E01,4900005010,2024-01-07,2024-W01,114.0,0.0,AVAILABLE,1.23
STR_E02,1200080994,2024-01-07,2024-W01,169.0,0.0,AVAILABLE,1.59
STR_E02,2840016014,2024-01-07,2024-W01,83.0,0.0,AVAILABLE,1.15
STR_E02,4900005010,2024-01-07,2024-W01,114.0,0.0,AVAILABLE,1.16
STR_W01,1200080994,2024-01-07,2024-W01,155.0,0.0,AVAILABLE,1.35
STR_W01,2840016014,2024-01-07,2024-W01,83.0,0.0,AVAILABLE,1.12
STR_W01,4900005010,2024-01-07,2024-W01,122.0,0.0,AVAILABLE,1.33
STR_E01,1200080994,2024-01-08,2024-W02,126.0,0.0,AVAILABLE,1.04
STR_E01,2840016014,2024-01-08,2024-W02,226.0,0.0,AVAILABLE,3.15
STR_E01,4900005010,2024-01-08,2024-W02,105.0,0.0,AVAILABLE,1.18
STR_E02,1200080994,2024-01-08,2024-W02,147.0,0.0,AVAILABLE,1.31
STR_E02,2840016014,2024-01-08,2024-W02,70.0,0.0,LOW,0.94
STR_E02,4900005010,2024-01-08,2024-W02,102.0,0.0,AVAILABLE,1.06
STR_W01,1200080994,2024-01-08,2024-W02,141.0,0.0,AVAILABLE,1.25
STR_W01,2840016014,2024-01-08,2024-W02,73.0,0.0,LOW,0.99
STR_W01,4900005010,2024-01-08,2024-W02,105.0,0.0,AVAILABLE,1.1
STR_E01,1200080994,2024-01-09,2024-W02,347.0,0.0,AVAILABLE,2.84
STR_E01,2840016014,2024-01-09,2024-W02,211.0,0.0,AVAILABLE,2.8
STR_E01,4900005010,2024-01-09,2024-W02,258.0,0.0,AVAILABLE,2.96
STR_E02,1200080994,2024-01-09,2024-W02,319.0,0.0,AVAILABLE,2.83
STR_E02,2840016014,2024-01-09,2024-W02,208.0,0.0,AVAILABLE,2.67
STR_E02,4900005010,2024-01-09,2024-W02,278.0,0.0,AVAILABLE,2.95
STR_W01,1200080994,2024-01-09,2024-W02,324.0,0.0,AVAILABLE,2.89
STR_W01,2840016014,2024-01-09,2024-W02,211.0,0.0,AVAILABLE,2.89
STR_W01,4900005010,2024-01-09,2024-W02,272.0,0.0,AVAILABLE,2.84
STR_E01,1200080994,2024-01-10,2024-W02,331.0,0.0,AVAILABLE,2.73
STR_E01,2840016014,2024-01-10,2024-W02,201.0,0.0,AVAILABLE,2.68
STR_E01,4900005010,2024-01-10,2024-W02,243.0,0.0,AVAILABLE,2.73
STR_E02,1200080994,2024-01-10,2024-W02,306.0,0.0,AVAILABLE,2.77
STR_E02,2840016014,2024-01-10,2024-W02,198.0,0.0,AVAILABLE,2.57
STR_E02,4900005010,2024-01-10,2024-W02,267.0,0.0,AVAILABLE,2.89
STR_W01,1200080994,2024-01-10,2024-W02,308.0,0.0,AVAILABLE,2.75
STR_W01,2840016014,2024-01-10,2024-W02,200.0,0.0,AVAILABLE,2.72
STR_W01,4900005010,2024-01-10,2024-W02,255.0,0.0,AVAILABLE,2.6
STR_E01,1200080994,2024-01-11,2024-W02,316.0,0.0,AVAILABLE,2.64
STR_E01,2840016014,2024-01-11,2024-W02,191.0,0.0,AVAILABLE,2.57
STR_E01,4900005010,2024-01-11,2024-W02,229.0,0.0,AVAILABLE,2.55
STR_E02,1200080994,2024-01-11,2024-W02,291.0,0.0,AVAILABLE,2.64
STR_E02,2840016014,2024-01-11,2024-W02,184.0,0.0,AVAILABLE,2.33
STR_E02,4900005010,2024-01-11,2024-W02,254.0,0.0,AVAILABLE,2.75
STR_W01,1200080994,2024-01-11,2024-W02,292.0,0.0,AVAILABLE,2.61
STR_W01,2840016014,2024-01-11,2024-W02,189.0,0.0,AVAILABLE,2.56
STR_W01,4900005010,2024-01-11,2024-W02,239.0,0.0,AVAILABLE,2.41
STR_E01,1200080994,2024-01-12,2024-W02,299.0,0.0,AVAILABLE,2.5
STR_E01,2840016014,2024-01-12,2024-W02,180.0,0.0,AVAILABLE,2.41
STR_E01,4900005010,2024-01-12,2024-W02,216.0,0.0,AVAILABLE,2.4
STR_E02,1200080994,2024-01-12,2024-W02,270.0,0.0,AVAILABLE,2.39
STR_E02,2840016014,2024-01-12,2024-W02,172.0,0.0,AVAILABLE,2.17
STR_E02,4900005010,2024-01-12,2024-W02,242.0,0.0,AVAILABLE,2.64
STR_W01,1200080994,2024-01-12,2024-W02,275.0,0.0,AVAILABLE,2.44
STR_W01,2840016014,2024-01-12,2024-W02,177.0,0.0,AVAILABLE,2.37
STR_W01,4900005010,2024-01-12,2024-W02,225.0,0.0,AVAILABLE,2.27
STR_E01,1200080994,2024-01-13,2024-W02,284.0,0.0,AVAILABLE,2.4
STR_E01,2840016014,2024-01-13,2024-W02,169.0,0.0,AVAILABLE,2.26
STR_E01,4900005010,2024-01-13,2024-W02,202.0,0.0,AVAILABLE,2.23
STR_E02,1200080994,2024-01-13,2024-W02,251.0,0.0,AVAILABLE,2.19
STR_E02,2840016014,2024-01-13,2024-W02,163.0,0.0,AVAILABLE,2.09
STR_E02,4900005010,2024-01-13,2024-W02,222.0,0.0,AVAILABLE,2.33
STR_W01,1200080994,2024-01-13,2024-W02,256.0,0.0,AVAILABLE,2.24
STR_W01,2840016014,2024-01-13,2024-W02,167.0,0.0,AVAILABLE,2.25
STR_W01,4900005010,2024-01-13,2024-W02,212.0,0.0,AVAILABLE,2.15
STR_E01,1200080994,2024-01-14,2024-W02,265.0,0.0,AVAILABLE,2.22
STR_E01,2840016014,2024-01-14,2024-W02,157.0,0.0,AVAILABLE,2.08
STR_E01,4900005010,2024-01-14,2024-W02,182.0,0.0,AVAILABLE,1.94
STR_E02,1200080994,2024-01-14,2024-W02,233.0,0.0,AVAILABLE,2.02
STR_E02,2840016014,2024-01-14,2024-W02,152.0,0.0,AVAILABLE,1.95
STR_E02,4900005010,2024-01-14,2024-W02,210.0,0.0,AVAILABLE,2.22
STR_W01,1200080994,2024-01-14,2024-W02,237.0,0.0,AVAILABLE,2.05
STR_W01,2840016014,2024-01-14,2024-W02,158.0,0.0,AVAILABLE,2.15
STR_W01,4900005010,2024-01-14,2024-W02,200.0,0.0,AVAILABLE,2.05
STR_E01,1200080994,2024-01-15,2024-W03,250.0,0.0,AVAILABLE,2.11
STR_E01,2840016014,2024-01-15,2024-W03,145.0,0.0,AVAILABLE,1.91
STR_E01,4900005010,2024-01-15,2024-W03,170.0,0.0,AVAILABLE,1.82
STR_E02,1200080994,2024-01-15,2024-W03,216.0,0.0,AVAILABLE,1.87
STR_E02,2840016014,2024-01-15,2024-W03,143.0,0.0,AVAILABLE,1.86
STR_E02,4900005010,2024-01-15,2024-W03,197.0,0.0,AVAILABLE,2.09
STR_W01,1200080994,2024-01-15,2024-W03,218.0,0.0,AVAILABLE,1.87
STR_W01,2840016014,2024-01-15,2024-W03,149.0,0.0,AVAILABLE,2.05
STR_W01,4900005010,2024-01-15,2024-W03,185.0,0.0,AVAILABLE,1.89
STR_E01,1200080994,2024-01-16,2024-W03,232.0,0.0,AVAILABLE,1.95
STR_E01,2840016014,2024-01-16,2024-W03,134.0,0.0,AVAILABLE,1.76
STR_E01,4900005010,2024-01-16,2024-W03,155.0,0.0,AVAILABLE,1.65
STR_E02,1200080994,2024-01-16,2024-W03,198.0,0.0,AVAILABLE,1.7
STR_E02,2840016014,2024-01-16,2024-W03,131.0,0.0,AVAILABLE,1.69
STR_E02,4900005010,2024-01-16,2024-W03,177.0,0.0,AVAILABLE,1.82
STR_W01,1200080994,2024-01-16,2024-W03,200.0,0.0,AVAILABLE,1.71
STR_W01,2840016014,2024-01-16,2024-W03,138.0,0.0,AVAILABLE,1.89
STR_W01,4900005010,2024-01-16,2024-W03,166.0,0.0,AVAILABLE,1.66
STR_E01,1200080994,2024-01-17,2024-W03,216.0,0.0,AVAILABLE,1.82
STR_E01,2840016014,2024-01-17,2024-W03,124.0,0.0,AVAILABLE,1.64
STR_E01,4900005010,2024-01-17,2024-W03,137.0,0.0,AVAILABLE,1.43
STR_E02,1200080994,2024-01-17,2024-W03,174.0,0.0,AVAILABLE,1.46
STR_E02,2840016014,2024-01-17,2024-W03,121.0,0.0,AVAILABLE,1.57
STR_E02,4900005010,2024-01-17,2024-W03,165.0,0.0,AVAILABLE,1.71
STR_W01,1200080994,2024-01-17,2024-W03,181.0,0.0,AVAILABLE,1.53
STR_W01,2840016014,2024-01-17,2024-W03,126.0,0.0,AVAILABLE,1.71
STR_W01,4900005010,2024-01-17,2024-W03,153.0,0.0,AVAILABLE,1.54
STR_E01,1200080994,2024-01-18,2024-W03,201.0,0.0,AVAILABLE,1.71
STR_E01,2840016014,2024-01-18,2024-W03,115.0,0.0,AVAILABLE,1.53
STR_E01,4900005010,2024-01-18,2024-W03,123.0,0.0,AVAILABLE,1.28
STR_E02,1200080994,2024-01-18,2024-W03,159.0,0.0,AVAILABLE,1.34
STR_E02,2840016014,2024-01-18,2024-W03,108.0,0.0,AVAILABLE,1.39
STR_E02,4900005010,2024-01-18,2024-W03,151.0,0.0,AVAILABLE,1.57
STR_W01,1200080994,2024-01-18,2024-W03,159.0,0.0,AVAILABLE,1.32
STR_W01,2840016014,2024-01-18,2024-W03,116.0,0.0,AVAILABLE,1.58
STR_W01,4900005010,2024-01-18,2024-W03,142.0,0.0,AVAILABLE,1.44
STR_E01,1200080994,2024-01-19,2024-W03,186.0,0.0,AVAILABLE,1.59
STR_E01,2840016014,2024-01-19,2024-W03,103.0,0.0,AVAILABLE,1.36
STR_E01,4900005010,2024-01-19,2024-W03,105.0,0.0,AVAILABLE,1.08
STR_E02,1200080994,2024-01-19,2024-W03,145.0,0.0,AVAILABLE,1.23
STR_E02,2840016014,2024-01-19,2024-W03,97.0,0.0,AVAILABLE,1.25
STR_E02,4900005010,2024-01-19,2024-W03,136.0,0.0,AVAILABLE,1.4
STR_W01,1200080994,2024-01-19,2024-W03,144.0,0.0,AVAILABLE,1.21
STR_W01,2840016014,2024-01-19,2024-W03,108.0,0.0,AVAILABLE,1.49
STR_W01,4900005010,2024-01-19,2024-W03,126.0,0.0,AVAILABLE,1.27
STR_E01,1200080994,2024-01-20,2024-W03,170.0,0.0,AVAILABLE,1.45
STR_E01,2840016014,2024-01-20,2024-W03,90.0,0.0,AVAILABLE,1.18
STR_E01,4900005010,2024-01-20,2024-W03,92.0,0.0,LOW,0.95
STR_E02,1200080994,2024-01-20,2024-W03,122.0,0.0,AVAILABLE,1.02
STR_E02,2840016014,2024-01-20,2024-W03,84.0,0.0,AVAILABLE,1.07
STR_E02,4900005010,2024-01-20,2024-W03,124.0,0.0,AVAILABLE,1.29
STR_W01,1200080994,2024-01-20,2024-W03,130.0,0.0,AVAILABLE,1.1
STR_W01,2840016014,2024-01-20,2024-W03,97.0,0.0,AVAILABLE,1.33
STR_W01,4900005010,2024-01-20,2024-W03,112.0,0.0,AVAILABLE,1.13
STR_E01,1200080994,2024-01-21,2024-W03,155.0,0.0,AVAILABLE,1.33
STR_E01,2840016014,2024-01-21,2024-W03,79.0,0.0,AVAILABLE,1.03
STR_E01,4900005010,2024-01-21,2024-W03,79.0,0.0,LOW,0.81
STR_E02,1200080994,2024-01-21,2024-W03,104.0,0.0,LOW,0.87
STR_E02,2840016014,2024-01-21,2024-W03,73.0,0.0,LOW,0.93
STR_E02,4900005010,2024-01-21,2024-W03,111.0,0.0,AVAILABLE,1.16
STR_W01,1200080994,2024-01-21,2024-W03,111.0,0.0,LOW,0.93
STR_W01,2840016014,2024-01-21,2024-W03,85.0,0.0,AVAILABLE,1.16
STR_W01,4900005010,2024-01-21,2024-W03,100.0,0.0,AVAILABLE,1.02
STR_E01,1200080994,2024-01-22,2024-W04,136.0,0.0,AVAILABLE,1.16
STR_E01,2840016014,2024-01-22,2024-W04,67.0,0.0,LOW,0.87
STR_E01,4900005010,2024-01-22,2024-W04,62.0,0.0,LOW,0.63
STR_E02,1200080994,2024-01-22,2024-W04,87.0,0.0,LOW,0.73
STR_E02,2840016014,2024-01-22,2024-W04,63.0,0.0,LOW,0.81
STR_E02,4900005010,2024-01-22,2024-W04,96.0,0.0,LOW,1.0
STR_W01,1200080994,2024-01-22,2024-W04,97.0,0.0,LOW,0.82
STR_W01,2840016014,2024-01-22,2024-W04,70.0,0.0,LOW,0.94
STR_W01,4900005010,2024-01-22,2024-W04,84.0,0.0,LOW,0.85
STR_E01,1200080994,2024-01-23,2024-W04,335.0,0.0,AVAILABLE,2.87
STR_E01,2840016014,2024-01-23,2024-W04,220.0,0.0,AVAILABLE,2.88
STR_E01,4900005010,2024-01-23,2024-W04,281.0,0.0,AVAILABLE,2.88
STR_E02,1200080994,2024-01-23,2024-W04,339.0,0.0,AVAILABLE,2.8
STR_E02,2840016014,2024-01-23,2024-W04,226.0,0.0,AVAILABLE,2.94
STR_E02,4900005010,2024-01-23,2024-W04,81.0,193.0,LOW,0.84
STR_W01,1200080994,2024-01-23,2024-W04,337.0,0.0,AVAILABLE,2.85
STR_W01,2840016014,2024-01-23,2024-W04,215.0,0.0,AVAILABLE,2.9
STR_W01,4900005010,2024-01-23,2024-W04,283.0,0.0,AVAILABLE,2.86
STR_E01,1200080994,2024-01-24,2024-W04,321.0,0.0,AVAILABLE,2.77
STR_E01,2840016014,2024-01-24,2024-W04,211.0,0.0,AVAILABLE,2.78
STR_E01,4900005010,2024-01-24,2024-W04,267.0,0.0,AVAILABLE,2.73
STR_E02,1200080994,2024-01-24,2024-W04,317.0,0.0,AVAILABLE,2.59
STR_E02,2840016014,2024-01-24,2024-W04,217.0,0.0,AVAILABLE,2.84
STR_E02,4900005010,2024-01-24,2024-W04,262.0,0.0,AVAILABLE,2.72
STR_W01,1200080994,2024-01-24,2024-W04,321.0,0.0,AVAILABLE,2.72
STR_W01,2840016014,2024-01-24,2024-W04,201.0,0.0,AVAILABLE,2.67
STR_W01,4900005010,2024-01-24,2024-W04,269.0,0.0,AVAILABLE,2.72
STR_E01,1200080994,2024-01-25,2024-W04,303.0,0.0,AVAILABLE,2.6
STR_E01,2840016014,2024-01-25,2024-W04,202.0,0.0,AVAILABLE,2.68
STR_E01,4900005010,2024-01-25,2024-W04,254.0,0.0,AVAILABLE,2.61
STR_E02,1200080994,2024-01-25,2024-W04,301.0,0.0,AVAILABLE,2.47
STR_E02,2840016014,2024-01-25,2024-W04,208.0,0.0,AVAILABLE,2.74
STR_E02,4900005010,2024-01-25,2024-W04,247.0,0.0,AVAILABLE,2.56
STR_W01,1200080994,2024-01-25,2024-W04,300.0,0.0,AVAILABLE,2.52
STR_W01,2840016014,2024-01-25,2024-W04,190.0,0.0,AVAILABLE,2.52
STR_W01,4900005010,2024-01-25,2024-W04,258.0,0.0,AVAILABLE,2.63
STR_E01,1200080994,2024-01-26,2024-W04,287.0,0.0,AVAILABLE,2.47
STR_E01,2840016014,2024-01-26,2024-W04,191.0,0.0,AVAILABLE,2.53
STR_E01,4900005010,2024-01-26,2024-W04,238.0,0.0,AVAILABLE,2.43
STR_E02,1200080994,2024-01-26,2024-W04,281.0,0.0,AVAILABLE,2.29
STR_E02,2840016014,2024-01-26,2024-W04,199.0,0.0,AVAILABLE,2.64
STR_E02,4900005010,2024-01-26,2024-W04,236.0,0.0,AVAILABLE,2.46
STR_W01,1200080994,2024-01-26,2024-W04,282.0,0.0,AVAILABLE,2.36
STR_W01,2840016014,2024-01-26,2024-W04,180.0,0.0,AVAILABLE,2.4
STR_W01,4900005010,2024-01-26,2024-W04,244.0,0.0,AVAILABLE,2.49
STR_E01,1200080994,2024-01-27,2024-W04,265.0,0.0,AVAILABLE,2.25
STR_E01,2840016014,2024-01-27,2024-W04,179.0,0.0,AVAILABLE,2.36
STR_E01,4900005010,2024-01-27,2024-W04,224.0,0.0,AVAILABLE,2.29
STR_E02,1200080994,2024-01-27,2024-W04,265.0,0.0,AVAILABLE,2.17
STR_E02,2840016014,2024-01-27,2024-W04,190.0,0.0,AVAILABLE,2.54
STR_E02,4900005010,2024-01-27,2024-W04,222.0,0.0,AVAILABLE,2.31
STR_W01,1200080994,2024-01-27,2024-W04,261.0,0.0,AVAILABLE,2.17
STR_W01,2840016014,2024-01-27,2024-W04,170.0,0.0,AVAILABLE,2.27
STR_W01,4900005010,2024-01-27,2024-W04,231.0,0.0,AVAILABLE,2.36
STR_E01,1200080994,2024-01-28,2024-W04,189.0,0.0,AVAILABLE,1.43
STR_E01,2840016014,2024-01-28,2024-W04,150.0,0.0,AVAILABLE,1.87
STR_E01,4900005010,2024-01-28,2024-W04,188.0,0.0,AVAILABLE,1.82
STR_E02,1200080994,2024-01-28,2024-W04,187.0,0.0,AVAILABLE,1.36
STR_E02,2840016014,2024-01-28,2024-W04,169.0,0.0,AVAILABLE,2.18
STR_E02,4900005010,2024-01-28,2024-W04,169.0,0.0,AVAILABLE,1.6
STR_W01,1200080994,2024-01-28,2024-W04,184.0,0.0,AVAILABLE,1.36
STR_W01,2840016014,2024-01-28,2024-W04,145.0,0.0,AVAILABLE,1.85
STR_W01,4900005010,2024-01-28,2024-W04,180.0,0.0,AVAILABLE,1.68
STR_E01,1200080994,2024-01-29,2024-W05,119.0,0.0,LOW,0.82
STR_E01,2840016014,2024-01-29,2024-W05,132.0,0.0,AVAILABLE,1.62
STR_E01,4900005010,2024-01-29,2024-W05,143.0,0.0,AVAILABLE,1.29
STR_E02,1200080994,2024-01-29,2024-W05,120.0,0.0,LOW,0.8
STR_E02,2840016014,2024-01-29,2024-W05,140.0,0.0,AVAILABLE,1.71
STR_E02,4900005010,2024-01-29,2024-W05,117.0,0.0,AVAILABLE,1.01
STR_W01,1200080994,2024-01-29,2024-W05,115.0,0.0,LOW,0.77
STR_W01,2840016014,2024-01-29,2024-W05,124.0,0.0,AVAILABLE,1.54
STR_W01,4900005010,2024-01-29,2024-W05,137.0,0.0,AVAILABLE,1.2
STR_E01,1200080994,2024-01-30,2024-W05,366.0,0.0,AVAILABLE,2.31
STR_E01,2840016014,2024-01-30,2024-W05,102.0,0.0,AVAILABLE,1.18
STR_E01,4900005010,2024-01-30,2024-W05,291.0,0.0,AVAILABLE,2.46
STR_E02,1200080994,2024-01-30,2024-W05,373.0,0.0,AVAILABLE,2.24
STR_E02,2840016014,2024-01-30,2024-W05,114.0,0.0,AVAILABLE,1.33
STR_E02,4900005010,2024-01-30,2024-W05,297.0,0.0,AVAILABLE,2.37
STR_W01,1200080994,2024-01-30,2024-W05,381.0,0.0,AVAILABLE,2.36
STR_W01,2840016014,2024-01-30,2024-W05,102.0,0.0,AVAILABLE,1.22
STR_W01,4900005010,2024-01-30,2024-W05,294.0,0.0,AVAILABLE,2.41
STR_E01,1200080994,2024-01-31,2024-W05,305.0,0.0,AVAILABLE,1.81
STR_E01,2840016014,2024-01-31,2024-W05,78.0,0.0,LOW,0.87
STR_E01,4900005010,2024-01-31,2024-W05,251.0,0.0,AVAILABLE,2.0
STR_E02,1200080994,2024-01-31,2024-W05,308.0,0.0,AVAILABLE,1.73
STR_E02,2840016014,2024-01-31,2024-W05,88.0,0.0,LOW,0.97
STR_E02,4900005010,2024-01-31,2024-W05,249.0,0.0,AVAILABLE,1.86
STR_W01,1200080994,2024-01-31,2024-W05,318.0,0.0,AVAILABLE,1.83
STR_W01,2840016014,2024-01-31,2024-W05,78.0,0.0,LOW,0.9
STR_W01,4900005010,2024-01-31,2024-W05,252.0,0.0,AVAILABLE,1.96
STR_E01,1200080994,2024-02-01,2024-W05,245.0,0.0,AVAILABLE,1.36
STR_E01,2840016014,2024-02-01,2024-W05,55.0,0.0,LOW,0.59
STR_E01,4900005010,2024-02-01,2024-W05,199.0,0.0,AVAILABLE,1.47
STR_E02,1200080994,2024-02-01,2024-W05,226.0,0.0,AVAILABLE,1.16
STR_E02,2840016014,2024-02-01,2024-W05,62.0,0.0,LOW,0.66
STR_E02,4900005010,2024-02-01,2024-W05,210.0,0.0,AVAILABLE,1.5
STR_W01,1200080994,2024-02-01,2024-W05,236.0,0.0,AVAILABLE,1.25
STR_W01,2840016014,2024-02-01,2024-W05,59.0,0.0,LOW,0.67
STR_W01,4900005010,2024-02-01,2024-W05,198.0,0.0,AVAILABLE,1.42
STR_E01,1200080994,2024-02-02,2024-W05,172.0,0.0,LOW,0.89
STR_E01,2840016014,2024-02-02,2024-W05,22.0,0.0,LOW,0.22
STR_E01,4900005010,2024-02-02,2024-W05,150.0,0.0,AVAILABLE,1.04
STR_E02,1200080994,2024-02-02,2024-W05,151.0,0.0,LOW,0.72
STR_E02,2840016014,2024-02-02,2024-W05,36.0,0.0,LOW,0.37
STR_E02,4900005010,2024-02-02,2024-W05,169.0,0.0,AVAILABLE,1.16
STR_W01,1200080994,2024-02-02,2024-W05,172.0,0.0,LOW,0.85
STR_W01,2840016014,2024-02-02,2024-W05,29.0,0.0,LOW,0.31
STR_W01,4900005010,2024-02-02,2024-W05,141.0,0.0,LOW,0.94
STR_E01,1200080994,2024-02-03,2024-W05,112.0,0.0,LOW,0.55
STR_E01,2840016014,2024-02-03,2024-W05,0.0,0.0,ZERO,0.0
STR_E01,4900005010,2024-02-03,2024-W05,105.0,0.0,LOW,0.69
STR_E02,1200080994,2024-02-03,2024-W05,73.0,0.0,LOW,0.32
STR_E02,2840016014,2024-02-03,2024-W05,8.0,0.0,LOW,0.08
STR_E02,4900005010,2024-02-03,2024-W05,115.0,0.0,LOW,0.74
STR_W01,1200080994,2024-02-03,2024-W05,109.0,0.0,LOW,0.51
STR_W01,2840016014,2024-02-03,2024-W05,7.0,0.0,LOW,0.07
STR_W01,4900005010,2024-02-03,2024-W05,93.0,0.0,LOW,0.58
STR_E01,1200080994,2024-02-04,2024-W05,57.0,0.0,LOW,0.27
STR_E01,2840016014,2024-02-04,2024-W05,0.0,0.0,ZERO,0.0
STR_E01,4900005010,2024-02-04,2024-W05,67.0,0.0,LOW,0.42
STR_E02,1200080994,2024-02-04,2024-W05,14.0,0.0,LOW,0.06
STR_E02,2840016014,2024-02-04,2024-W05,0.0,0.0,ZERO,0.0
STR_E02,4900005010,2024-02-04,2024-W05,75.0,0.0,LOW,0.46
STR_W01,1200080994,2024-02-04,2024-W05,53.0,0.0,LOW,0.24
STR_W01,2840016014,2024-02-04,2024-W05,0.0,0.0,ZERO,0.0
STR_W01,4900005010,2024-02-04,2024-W05,53.0,0.0,LOW,0.32
STR_E01,1200080994,2024-02-05,2024-W06,3.0,0.0,LOW,0.01
STR_E01,2840016014,2024-02-05,2024-W06,0.0,0.0,ZERO,0.0
STR_E01,4900005010,2024-02-05,2024-W06,41.0,0.0,LOW,0.25
STR_E02,1200080994,2024-02-05,2024-W06,0.0,0.0,ZERO,0.0
STR_E02,2840016014,2024-02-05,2024-W06,0.0,0.0,ZERO,0.0
STR_E02,4900005010,2024-02-05,2024-W06,44.0,0.0,LOW,0.26
